brand,model,horsepower,cylinders,displacement,weight,acceleration,model year,origin,power_to_weight,car_age,hp_per_cylinder
Acura,SLX,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
Acura,SLX,215.0,6.0,200,3000,15,80,1,0.07166666666666667,1946,35.833333333333336
Pontiac,Solstice,177.0,4.0,200,3000,15,80,1,0.059,1946,44.25
Pontiac,Solstice,260.0,4.0,200,3000,15,80,1,0.08666666666666667,1946,65.0
Pontiac,Solstice,173.0,4.0,200,3000,15,80,1,0.057666666666666665,1946,43.25
Hyundai,Sonata Hybrid,199.0,4.0,200,3000,15,80,1,0.06633333333333333,1946,49.75
Hyundai,Sonata Hybrid,193.0,4.0,200,3000,15,80,1,0.06433333333333334,1946,48.25
Hyundai,Sonata,185.0,4.0,200,3000,15,80,1,0.06166666666666667,1946,46.25
Hyundai,Sonata,245.0,4.0,200,3000,15,80,1,0.08166666666666667,1946,61.25
Hyundai,Sonata,177.0,4.0,200,3000,15,80,1,0.059,1946,44.25
Hyundai,Sonata,178.0,4.0,200,3000,15,80,1,0.059333333333333335,1946,44.5
Chevrolet,Sonic,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
GMC,Sonoma,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
GMC,Sonoma,120.0,4.0,200,3000,15,80,1,0.04,1946,30.0
Kia,Sorento,290.0,6.0,200,3000,15,80,1,0.09666666666666666,1946,48.333333333333336
Kia,Sorento,191.0,4.0,200,3000,15,80,1,0.06366666666666666,1946,47.75
Kia,Sorento,185.0,4.0,200,3000,15,80,1,0.06166666666666667,1946,46.25
Kia,Sorento,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Kia,Soul,130.0,4.0,200,3000,15,80,1,0.043333333333333335,1946,32.5
Kia,Soul,164.0,4.0,200,3000,15,80,1,0.05466666666666667,1946,41.0
Chevrolet,Spark EV,140.0,0.0,200,3000,15,80,1,0.04666666666666667,1946,inf
Chevrolet,Spark,84.0,4.0,200,3000,15,80,1,0.028,1946,21.0
Chevrolet,Spark,98.0,4.0,200,3000,15,80,1,0.03266666666666666,1946,24.5
Kia,Spectra,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Dodge,Spirit,101.0,4.0,200,3000,15,80,1,0.033666666666666664,1946,25.25
Dodge,Spirit,100.0,4.0,200,3000,15,80,1,0.03333333333333333,1946,25.0
Kia,Sportage,182.0,4.0,200,3000,15,80,1,0.06066666666666667,1946,45.5
Kia,Sportage,260.0,4.0,200,3000,15,80,1,0.08666666666666667,1946,65.0
Kia,Sportage,181.0,4.0,200,3000,15,80,1,0.060333333333333336,1946,45.25
Kia,Sportage,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Kia,Sportage,237.0,4.0,200,3000,15,80,1,0.079,1946,59.25
Chevrolet,Sportvan,200.0,8.0,200,3000,15,80,1,0.06666666666666667,1946,25.0
Chevrolet,Sportvan,155.0,6.0,200,3000,15,80,1,0.051666666666666666,1946,25.833333333333332
Chevrolet,Sportvan,163.0,6.0,200,3000,15,80,1,0.05433333333333333,1946,27.166666666666668
Maserati,Spyder,390.0,8.0,200,3000,15,80,1,0.13,1946,48.75
Maserati,Spyder,385.0,8.0,200,3000,15,80,1,0.12833333333333333,1946,48.125
Audi,SQ5,354.0,6.0,200,3000,15,80,1,0.118,1946,59.0
Dodge,SRT Viper,640.0,10.0,200,3000,15,80,1,0.21333333333333335,1946,64.0
Cadillac,SRX,308.0,6.0,200,3000,15,80,1,0.10266666666666667,1946,51.333333333333336
Chevrolet,SS,415.0,8.0,200,3000,15,80,1,0.13833333333333334,1946,51.875
Chevrolet,SSR,300.0,8.0,200,3000,15,80,1,0.1,1946,37.5
Chevrolet,SSR,395.0,8.0,200,3000,15,80,1,0.13166666666666665,1946,49.375
Nissan,Stanza,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Dodge,Stealth,320.0,6.0,200,3000,15,80,1,0.10666666666666667,1946,53.333333333333336
Dodge,Stealth,222.0,6.0,200,3000,15,80,1,0.074,1946,37.0
Dodge,Stealth,164.0,6.0,200,3000,15,80,1,0.05466666666666667,1946,27.333333333333332
Dodge,Stratus,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Dodge,Stratus,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Dodge,Stratus,147.0,4.0,200,3000,15,80,1,0.049,1946,36.75
Dodge,Stratus,142.0,4.0,200,3000,15,80,1,0.04733333333333333,1946,35.5
Cadillac,STS-V,469.0,8.0,200,3000,15,80,1,0.15633333333333332,1946,58.625
Cadillac,STS,320.0,8.0,200,3000,15,80,1,0.10666666666666667,1946,40.0
Cadillac,STS,302.0,6.0,200,3000,15,80,1,0.10066666666666667,1946,50.333333333333336
Chevrolet,Suburban,355.0,8.0,200,3000,15,80,1,0.11833333333333333,1946,44.375
GMC,Suburban,255.0,8.0,200,3000,15,80,1,0.085,1946,31.875
Pontiac,Sunbird,111.0,4.0,200,3000,15,80,1,0.037,1946,27.75
Pontiac,Sunbird,140.0,6.0,200,3000,15,80,1,0.04666666666666667,1946,23.333333333333332
Pontiac,Sunbird,110.0,4.0,200,3000,15,80,1,0.03666666666666667,1946,27.5
Plymouth,Sundance,100.0,4.0,200,3000,15,80,1,0.03333333333333333,1946,25.0
Plymouth,Sundance,93.0,4.0,200,3000,15,80,1,0.031,1946,23.25
Pontiac,Sunfire,140.0,4.0,200,3000,15,80,1,0.04666666666666667,1946,35.0
Ferrari,Superamerica,532.0,12.0,200,3000,15,80,1,0.17733333333333334,1946,44.333333333333336
Bentley,Supersports Convertible ISR,631.0,12.0,200,3000,15,80,1,0.21033333333333334,1946,52.583333333333336
Toyota,Supra,320.0,6.0,200,3000,15,80,1,0.10666666666666667,1946,53.333333333333336
Toyota,Supra,220.0,6.0,200,3000,15,80,1,0.07333333333333333,1946,36.666666666666664
Toyota,Supra,225.0,6.0,200,3000,15,80,1,0.075,1946,37.5
Subaru,SVX,230.0,6.0,200,3000,15,80,1,0.07666666666666666,1946,38.333333333333336
Suzuki,Swift,79.0,4.0,200,3000,15,80,1,0.026333333333333334,1946,19.75
Suzuki,SX4,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Suzuki,SX4,148.0,4.0,200,3000,15,80,1,0.04933333333333333,1946,37.0
GMC,Syclone,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Toyota,T100,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
Toyota,T100,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Toyota,Tacoma,236.0,6.0,200,3000,15,80,1,0.07866666666666666,1946,39.333333333333336
Toyota,Tacoma,159.0,4.0,200,3000,15,80,1,0.053,1946,39.75
Toyota,Tacoma,278.0,6.0,200,3000,15,80,1,0.09266666666666666,1946,46.333333333333336
Chevrolet,Tahoe Hybrid,332.0,8.0,200,3000,15,80,1,0.11066666666666666,1946,41.5
Chevrolet,Tahoe Limited/Z71,255.0,8.0,200,3000,15,80,1,0.085,1946,31.875
Chevrolet,Tahoe,355.0,8.0,200,3000,15,80,1,0.11833333333333333,1946,44.375
Ford,Taurus X,260.0,6.0,200,3000,15,80,1,0.08666666666666667,1946,43.333333333333336
Ford,Taurus X,263.0,6.0,200,3000,15,80,1,0.08766666666666667,1946,43.833333333333336
Ford,Taurus,288.0,6.0,200,3000,15,80,1,0.096,1946,48.0
Ford,Taurus,365.0,6.0,200,3000,15,80,1,0.12166666666666667,1946,60.833333333333336
Chrysler,TC,141.0,6.0,200,3000,15,80,1,0.047,1946,23.5
Chrysler,TC,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Scion,tC,179.0,4.0,200,3000,15,80,1,0.059666666666666666,1946,44.75
Ford,Tempo,96.0,4.0,200,3000,15,80,1,0.032,1946,24.0
Ford,Tempo,140.0,6.0,200,3000,15,80,1,0.04666666666666667,1946,23.333333333333332
Toyota,Tercel,93.0,4.0,200,3000,15,80,1,0.031,1946,23.25
GMC,Terrain,182.0,4.0,200,3000,15,80,1,0.06066666666666667,1946,45.5
Buick,Terraza,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Buick,Terraza,196.0,6.0,200,3000,15,80,1,0.06533333333333333,1946,32.666666666666664
Buick,Terraza,201.0,6.0,200,3000,15,80,1,0.067,1946,33.5
Buick,Terraza,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Ford,Thunderbird,280.0,8.0,200,3000,15,80,1,0.09333333333333334,1946,35.0
Hyundai,Tiburon,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Hyundai,Tiburon,172.0,6.0,200,3000,15,80,1,0.05733333333333333,1946,28.666666666666668
Volkswagen,Tiguan,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Nissan,Titan,317.0,8.0,200,3000,15,80,1,0.10566666666666667,1946,39.625
Nissan,Titan,390.0,8.0,200,3000,15,80,1,0.13,1946,48.75
Acura,TL,305.0,6.0,200,3000,15,80,1,0.10166666666666667,1946,50.833333333333336
Acura,TL,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Acura,TLX,290.0,6.0,200,3000,15,80,1,0.09666666666666666,1946,48.333333333333336
Acura,TLX,206.0,4.0,200,3000,15,80,1,0.06866666666666667,1946,51.5
Oldsmobile,Toronado,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Oldsmobile,Toronado,170.0,6.0,200,3000,15,80,1,0.056666666666666664,1946,28.333333333333332
Pontiac,Torrent,185.0,6.0,200,3000,15,80,1,0.06166666666666667,1946,30.833333333333332
Pontiac,Torrent,264.0,6.0,200,3000,15,80,1,0.088,1946,44.0
Volkswagen,Touareg 2,350.0,8.0,200,3000,15,80,1,0.11666666666666667,1946,43.75
Volkswagen,Touareg 2,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Volkswagen,Touareg 2,310.0,10.0,200,3000,15,80,1,0.10333333333333333,1946,31.0
Volkswagen,Touareg 2,221.0,6.0,200,3000,15,80,1,0.07366666666666667,1946,36.833333333333336
Volkswagen,Touareg,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Volkswagen,Touareg,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Volkswagen,Touareg,380.0,6.0,200,3000,15,80,1,0.12666666666666668,1946,63.333333333333336
Chrysler,Town and Country,283.0,6.0,200,3000,15,80,1,0.09433333333333334,1946,47.166666666666664
Lincoln,Town Car,239.0,8.0,200,3000,15,80,1,0.07966666666666666,1946,29.875
Chevrolet,Tracker,127.0,4.0,200,3000,15,80,1,0.042333333333333334,1946,31.75
Chevrolet,Tracker,155.0,6.0,200,3000,15,80,1,0.051666666666666666,1946,25.833333333333332
Chevrolet,Tracker,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Chevrolet,TrailBlazer EXT,275.0,6.0,200,3000,15,80,1,0.09166666666666666,1946,45.833333333333336
Chevrolet,TrailBlazer EXT,291.0,6.0,200,3000,15,80,1,0.097,1946,48.5
Chevrolet,TrailBlazer,291.0,6.0,200,3000,15,80,1,0.097,1946,48.5
Chevrolet,TrailBlazer,395.0,8.0,200,3000,15,80,1,0.13166666666666665,1946,49.375
Chevrolet,TrailBlazer,285.0,6.0,200,3000,15,80,1,0.095,1946,47.5
Chevrolet,TrailBlazer,390.0,8.0,200,3000,15,80,1,0.13,1946,48.75
Pontiac,Trans Sport,180.0,6.0,200,3000,15,80,1,0.06,1946,30.0
Ford,Transit Connect,169.0,4.0,200,3000,15,80,1,0.05633333333333333,1946,42.25
Ford,Transit Wagon,275.0,6.0,200,3000,15,80,1,0.09166666666666666,1946,45.833333333333336
Ford,Transit Wagon,310.0,6.0,200,3000,15,80,1,0.10333333333333333,1946,51.666666666666664
Chevrolet,Traverse,288.0,6.0,200,3000,15,80,1,0.096,1946,48.0
Chevrolet,Traverse,281.0,6.0,200,3000,15,80,1,0.09366666666666666,1946,46.833333333333336
Chevrolet,Trax,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Subaru,Tribeca,256.0,6.0,200,3000,15,80,1,0.08533333333333333,1946,42.666666666666664
Mazda,Tribute Hybrid,133.0,4.0,200,3000,15,80,1,0.044333333333333336,1946,33.25
Mazda,Tribute Hybrid,177.0,4.0,200,3000,15,80,1,0.059,1946,44.25
Mazda,Tribute,171.0,4.0,200,3000,15,80,1,0.057,1946,42.75
Mazda,Tribute,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Mazda,Truck,135.0,4.0,200,3000,15,80,1,0.045,1946,33.75
Mazda,Truck,207.0,6.0,200,3000,15,80,1,0.069,1946,34.5
Mazda,Truck,147.0,6.0,200,3000,15,80,1,0.049,1946,24.5
Nissan,Truck,134.0,4.0,200,3000,15,80,1,0.04466666666666667,1946,33.5
Nissan,Truck,153.0,6.0,200,3000,15,80,1,0.051,1946,25.5
Acura,TSX Sport Wagon,201.0,4.0,200,3000,15,80,1,0.067,1946,50.25
Acura,TSX,201.0,4.0,200,3000,15,80,1,0.067,1946,50.25
Acura,TSX,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Audi,TT RS,360.0,5.0,200,3000,15,80,1,0.12,1946,72.0
Audi,TT,211.0,4.0,200,3000,15,80,1,0.07033333333333333,1946,52.75
Audi,TT,220.0,4.0,200,3000,15,80,1,0.07333333333333333,1946,55.0
Audi,TTS,265.0,4.0,200,3000,15,80,1,0.08833333333333333,1946,66.25
Audi,TTS,292.0,4.0,200,3000,15,80,1,0.09733333333333333,1946,73.0
Hyundai,Tucson,182.0,4.0,200,3000,15,80,1,0.06066666666666667,1946,45.5
Hyundai,Tucson,164.0,4.0,200,3000,15,80,1,0.05466666666666667,1946,41.0
Hyundai,Tucson,180.0,4.0,200,3000,15,80,1,0.06,1946,45.0
Hyundai,Tucson,175.0,4.0,200,3000,15,80,1,0.058333333333333334,1946,43.75
Toyota,Tundra,310.0,8.0,200,3000,15,80,1,0.10333333333333333,1946,38.75
Toyota,Tundra,381.0,8.0,200,3000,15,80,1,0.127,1946,47.625
GMC,Typhoon,285.0,6.0,200,3000,15,80,1,0.095,1946,47.5
Chevrolet,Uplander,201.0,6.0,200,3000,15,80,1,0.067,1946,33.5
Chevrolet,Uplander,196.0,6.0,200,3000,15,80,1,0.06533333333333333,1946,32.666666666666664
Chevrolet,Uplander,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Aston Martin,V12 Vanquish,460.0,12.0,200,3000,15,80,1,0.15333333333333332,1946,38.333333333333336
Aston Martin,V12 Vanquish,520.0,12.0,200,3000,15,80,1,0.17333333333333334,1946,43.333333333333336
Aston Martin,V12 Vantage S,565.0,12.0,200,3000,15,80,1,0.18833333333333332,1946,47.083333333333336
Aston Martin,V12 Vantage,510.0,12.0,200,3000,15,80,1,0.17,1946,42.5
Volvo,V40,160.0,4.0,200,3000,15,80,1,0.05333333333333334,1946,40.0
Volvo,V40,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Volvo,V50,168.0,5.0,200,3000,15,80,1,0.056,1946,33.6
Volvo,V50,227.0,5.0,200,3000,15,80,1,0.07566666666666666,1946,45.4
Volvo,V60 Cross Country,250.0,5.0,200,3000,15,80,1,0.08333333333333333,1946,50.0
Volvo,V60 Cross Country,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Volvo,V60,325.0,6.0,200,3000,15,80,1,0.10833333333333334,1946,54.166666666666664
Volvo,V60,250.0,5.0,200,3000,15,80,1,0.08333333333333333,1946,50.0
Volvo,V60,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Volvo,V60,302.0,4.0,200,3000,15,80,1,0.10066666666666667,1946,75.5
Volvo,V60,345.0,6.0,200,3000,15,80,1,0.115,1946,57.5
Volvo,V70,235.0,6.0,200,3000,15,80,1,0.07833333333333334,1946,39.166666666666664
Aston Martin,V8 Vantage,430.0,8.0,200,3000,15,80,1,0.14333333333333334,1946,53.75
Aston Martin,V8 Vantage,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Audi,V8,276.0,8.0,200,3000,15,80,1,0.092,1946,34.5
Volvo,V90,181.0,6.0,200,3000,15,80,1,0.060333333333333336,1946,30.166666666666668
Volkswagen,Vanagon,90.0,4.0,200,3000,15,80,1,0.03,1946,22.5
GMC,Vandura,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
GMC,Vandura,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
GMC,Vandura,200.0,8.0,200,3000,15,80,1,0.06666666666666667,1946,25.0
Nissan,Van,106.0,4.0,200,3000,15,80,1,0.035333333333333335,1946,26.5
Aston Martin,Vanquish,565.0,12.0,200,3000,15,80,1,0.18833333333333332,1946,47.083333333333336
Aston Martin,Vanquish,568.0,12.0,200,3000,15,80,1,0.18933333333333333,1946,47.333333333333336
Mitsubishi,Vanwagon,107.0,4.0,200,3000,15,80,1,0.035666666666666666,1946,26.75
Hyundai,Veloster,201.0,4.0,200,3000,15,80,1,0.067,1946,50.25
Hyundai,Veloster,132.0,4.0,200,3000,15,80,1,0.044,1946,33.0
Hyundai,Veloster,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Chevrolet,Venture,185.0,6.0,200,3000,15,80,1,0.06166666666666667,1946,30.833333333333332
Toyota,Venza,181.0,4.0,200,3000,15,80,1,0.060333333333333336,1946,45.25
Toyota,Venza,268.0,6.0,200,3000,15,80,1,0.08933333333333333,1946,44.666666666666664
Hyundai,Veracruz,260.0,6.0,200,3000,15,80,1,0.08666666666666667,1946,43.333333333333336
Buick,Verano,180.0,4.0,200,3000,15,80,1,0.06,1946,45.0
Buick,Verano,250.0,4.0,200,3000,15,80,1,0.08333333333333333,1946,62.5
Suzuki,Verona,155.0,6.0,200,3000,15,80,1,0.051666666666666666,1946,25.833333333333332
Nissan,Versa Note,109.0,4.0,200,3000,15,80,1,0.036333333333333336,1946,27.25
Nissan,Versa,109.0,4.0,200,3000,15,80,1,0.036333333333333336,1946,27.25
Bugatti,Veyron 16.4,1001.0,16.0,200,3000,15,80,1,0.33366666666666667,1946,62.5625
Pontiac,Vibe,126.0,4.0,200,3000,15,80,1,0.042,1946,31.5
Pontiac,Vibe,132.0,4.0,200,3000,15,80,1,0.044,1946,33.0
Pontiac,Vibe,158.0,4.0,200,3000,15,80,1,0.05266666666666667,1946,39.5
Acura,Vigor,176.0,5.0,200,3000,15,80,1,0.058666666666666666,1946,35.2
Dodge,Viper,645.0,10.0,200,3000,15,80,1,0.215,1946,64.5
Aston Martin,Virage,490.0,12.0,200,3000,15,80,1,0.16333333333333333,1946,40.833333333333336
Suzuki,Vitara,127.0,4.0,200,3000,15,80,1,0.042333333333333334,1946,31.75
Suzuki,Vitara,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Chrysler,Voyager,180.0,6.0,200,3000,15,80,1,0.06,1946,30.0
Chrysler,Voyager,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Plymouth,Voyager,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Plymouth,Voyager,150.0,6.0,200,3000,15,80,1,0.05,1946,25.0
Plymouth,Voyager,158.0,6.0,200,3000,15,80,1,0.05266666666666667,1946,26.333333333333332
Ford,Windstar Cargo,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Ford,Windstar,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Rolls-Royce,Wraith,624.0,12.0,200,3000,15,80,1,0.208,1946,52.0
Subaru,WRX,305.0,4.0,200,3000,15,80,1,0.10166666666666667,1946,76.25
Subaru,WRX,268.0,4.0,200,3000,15,80,1,0.08933333333333333,1946,67.0
Suzuki,X-90,95.0,4.0,200,3000,15,80,1,0.03166666666666667,1946,23.75
BMW,X1,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
BMW,X1,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
BMW,X1,228.0,4.0,200,3000,15,80,1,0.076,1946,57.0
BMW,X3,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
BMW,X3,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
BMW,X3,180.0,4.0,200,3000,15,80,1,0.06,1946,45.0
BMW,X4,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
BMW,X4,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
BMW,X4,360.0,6.0,200,3000,15,80,1,0.12,1946,60.0
BMW,X4,355.0,6.0,200,3000,15,80,1,0.11833333333333333,1946,59.166666666666664
BMW,X5 M,567.0,8.0,200,3000,15,80,1,0.189,1946,70.875
BMW,X5,255.0,6.0,200,3000,15,80,1,0.085,1946,42.5
BMW,X5,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
BMW,X5,445.0,8.0,200,3000,15,80,1,0.14833333333333334,1946,55.625
BMW,X6 M,567.0,8.0,200,3000,15,80,1,0.189,1946,70.875
BMW,X6,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
BMW,X6,445.0,8.0,200,3000,15,80,1,0.14833333333333334,1946,55.625
Scion,xA,108.0,4.0,200,3000,15,80,1,0.036,1946,27.0
Scion,xA,103.0,4.0,200,3000,15,80,1,0.034333333333333334,1946,25.75
Scion,xB,158.0,4.0,200,3000,15,80,1,0.05266666666666667,1946,39.5
Volvo,XC60,325.0,6.0,200,3000,15,80,1,0.10833333333333334,1946,54.166666666666664
Volvo,XC60,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Volvo,XC60,302.0,4.0,200,3000,15,80,1,0.10066666666666667,1946,75.5
Volvo,XC60,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Volvo,XC60,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Volvo,XC60,250.0,5.0,200,3000,15,80,1,0.08333333333333333,1946,50.0
Volvo,XC70,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Volvo,XC70,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Volvo,XC70,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Volvo,XC70,250.0,5.0,200,3000,15,80,1,0.08333333333333333,1946,50.0
Volvo,XC90,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Volvo,XC90,250.0,4.0,200,3000,15,80,1,0.08333333333333333,1946,62.5
Volvo,XC90,316.0,4.0,200,3000,15,80,1,0.10533333333333333,1946,79.0
Volvo,XC,197.0,5.0,200,3000,15,80,1,0.06566666666666666,1946,39.4
Scion,xD,128.0,4.0,200,3000,15,80,1,0.042666666666666665,1946,32.0
Hyundai,XG300,192.0,6.0,200,3000,15,80,1,0.064,1946,32.0
Hyundai,XG350,194.0,6.0,200,3000,15,80,1,0.06466666666666666,1946,32.333333333333336
Suzuki,XL-7,185.0,6.0,200,3000,15,80,1,0.06166666666666667,1946,30.833333333333332
Suzuki,XL7,252.0,6.0,200,3000,15,80,1,0.084,1946,42.0
Cadillac,XLR-V,443.0,8.0,200,3000,15,80,1,0.14766666666666667,1946,55.375
Cadillac,XLR,320.0,8.0,200,3000,15,80,1,0.10666666666666667,1946,40.0
Cadillac,XT5,310.0,6.0,200,3000,15,80,1,0.10333333333333333,1946,51.666666666666664
Nissan,Xterra,261.0,6.0,200,3000,15,80,1,0.087,1946,43.5
Cadillac,XTS,304.0,6.0,200,3000,15,80,1,0.10133333333333333,1946,50.666666666666664
Cadillac,XTS,410.0,6.0,200,3000,15,80,1,0.13666666666666666,1946,68.33333333333333
Subaru,XT,97.0,4.0,200,3000,15,80,1,0.03233333333333333,1946,24.25
Subaru,XT,145.0,6.0,200,3000,15,80,1,0.04833333333333333,1946,24.166666666666668
Subaru,XV Crosstrek,148.0,4.0,200,3000,15,80,1,0.04933333333333333,1946,37.0
Subaru,XV Crosstrek,160.0,4.0,200,3000,15,80,1,0.05333333333333334,1946,40.0
Toyota,Yaris iA,106.0,4.0,200,3000,15,80,1,0.035333333333333335,1946,26.5
Toyota,Yaris,106.0,4.0,200,3000,15,80,1,0.035333333333333335,1946,26.5
GMC,Yukon Denali,255.0,8.0,200,3000,15,80,1,0.085,1946,31.875
GMC,Yukon Hybrid,332.0,8.0,200,3000,15,80,1,0.11066666666666666,1946,41.5
GMC,Yukon XL,355.0,8.0,200,3000,15,80,1,0.11833333333333333,1946,44.375
GMC,Yukon XL,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
GMC,Yukon,355.0,8.0,200,3000,15,80,1,0.11833333333333333,1946,44.375
GMC,Yukon,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
BMW,Z3,193.0,6.0,200,3000,15,80,1,0.06433333333333334,1946,32.166666666666664
BMW,Z3,170.0,6.0,200,3000,15,80,1,0.056666666666666664,1946,28.333333333333332
BMW,Z3,225.0,6.0,200,3000,15,80,1,0.075,1946,37.5
BMW,Z3,184.0,6.0,200,3000,15,80,1,0.06133333333333333,1946,30.666666666666668
BMW,Z4 M,330.0,6.0,200,3000,15,80,1,0.11,1946,55.0
BMW,Z4,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
BMW,Z4,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
BMW,Z4,335.0,6.0,200,3000,15,80,1,0.11166666666666666,1946,55.833333333333336
BMW,Z8,394.0,8.0,200,3000,15,80,1,0.13133333333333333,1946,49.25
Acura,ZDX,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Lincoln,Zephyr,221.0,6.0,200,3000,15,80,1,0.07366666666666667,1946,36.833333333333336
